time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],quadChassisTest17_1.perRotorDisturbance
0.1,0.0,0.0,0.030000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.221063520935444e-15,-2.9950562020724414e-15,0.0036835085064094364,-8.314714755511345e-14,-9.210225698322298e-14,0.07816902147253586,6.07111782866805e-14,-4.018334679035779e-14,-2.3948812659564408e-11,5.519321953090935e-13,-2.351773581085327e-13,-2.7242887199201464e-10,1.0,-2.394881265956441e-11,4.018334678890382e-14,2.394881265956441e-11,1.0,6.071117828764283e-14,-4.018334679035779e-14,-6.07111782866805e-14,1.0,14.625191721116849,-14.625191721116286,14.625191721116598,-14.625191721117162,14.630524275982067,-14.630524275981065,14.630524275980996,-14.630524275981944,4.232720657084354e-14,4.6596153173699216e-14,1.711169863035369,-2.7990394838310193e-15,1.549481370382526e-15,0.0,2.220801040404549e-16,0.0,0.02631649149359057,1.0930806414494008e-13,0.0,0.0,0.0
0.11,0.0,0.0,0.033,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.110785295317375e-15,-3.990402461149561e-15,0.0044992497489587625,-9.167974061750562e-14,-1.0673661773086994e-13,0.08494779860750033,6.556210935946397e-14,-4.0120891283622084e-14,-2.6584535410795086e-11,7.90981780098034e-13,4.3621481102492524e-13,-2.4150657419194036e-10,1.0,-2.658453541079509e-11,4.0120891281879143e-14,2.658453541079509e-11,1.0,6.556210936053056e-14,-4.0120891283622084e-14,-6.556210935946397e-14,1.0,14.616996890290013,-14.616996890289279,14.616996890289192,-14.616996890289924,14.622256704110868,-14.622256704110466,14.622256704110653,-14.622256704111285,4.695366390939881e-14,5.4262666414531493e-14,1.7092527847258872,-3.637956294862802e-15,-4.2995912051149983e-16,0.0,4.264822249082313e-18,0.0,0.028500750251041238,1.1848003336375765e-13,0.0,0.0,0.0
0.12,0.0,0.0,0.036,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.02879503792521e-15,-5.162032282984773e-15,0.0053821884387043875,-8.035415234781044e-14,-1.418825767007781e-13,0.09160889036765493,7.245000743698068e-14,-3.7635174117397134e-14,-2.9003063460099022e-11,6.489871290178022e-13,-7.271702225436778e-13,-2.4169787506767655e-10,1.0,-2.9003063460099025e-11,3.763517411529586e-14,2.9003063460099025e-11,1.0,7.245000743807221e-14,-3.7635174117397134e-14,-7.245000743698068e-14,1.0,14.60887854353611,-14.608878543535416,14.608878543536019,-14.608878543536711,14.614089386818184,-14.614089386817316,14.61408938681729,-14.61408938681804,4.1874443849099647e-14,7.205815441260134e-14,1.707354658398307,-3.4374707808166865e-15,2.989604891585153e-15,0.0,3.1734122130260252e-18,0.0,0.03061781156129561,1.304211323422983e-13,0.0,0.0,0.0
0.13,0.0,0.0,0.039,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.795578380271269e-15,-6.711074662349526e-15,0.006331154897220475,-5.446573555370454e-14,-1.8239363301413166e-13,0.09815366468551623,7.517301308379311e-14,-4.641620648185696e-14,-3.125626492736641e-11,-5.743606642438138e-13,-1.4536599484304093e-12,-1.367817499643433e-10,1.0,-3.1256264927366414e-11,4.641620647950733e-14,3.1256264927366414e-11,1.0,7.517301308524391e-14,-4.641620648185696e-14,-7.517301308379311e-14,1.0,14.600836679661823,-14.600836679661832,14.600836679662878,-14.600836679662871,14.60600103511764,-14.606001035116916,14.606001035117666,-14.606001035118526,2.959066719989018e-14,9.267058676865057e-14,1.7054754539693882,3.945054989082755e-17,5.1899456217173185e-15,0.0,9.45164179991271e-19,0.0,0.03266884510277952,1.4435736175322256e-13,0.0,0.0,0.0
0.14,0.0,0.0,0.042,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.4039945626964135e-15,-8.59022720256106e-15,0.007344991914659167,-6.53530679860666e-14,-1.9057419924519382e-13,0.10458330803612043,6.923478175932815e-14,-6.320150144113253e-14,-3.236029415315731e-11,-3.051512828490104e-13,-3.3049755039278124e-12,8.292236011540676e-12,1.0,-3.236029415315732e-11,6.320150143889207e-14,3.236029415315732e-11,1.0,6.923478176137336e-14,-6.320150144113253e-14,-6.923478175932815e-14,1.0,14.592871612489672,-14.592871612489525,14.592871612491747,-14.592871612491894,14.597989139822532,-14.597989139822626,14.59798913982401,-14.597989139823516,3.522741858883064e-14,9.762517746845041e-14,1.7036152151890975,-7.295595562195668e-16,1.1005360512251867e-14,0.0,4.441106605218839e-16,0.0,0.03465500808534083,1.5181574419291432e-13,0.0,0.0,0.0
0.15,0.0,0.0,0.045,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.18059126450981e-15,-1.0565184469819701e-14,0.008422553958287,-9.763938699781934e-14,-2.1589898526388192e-13,0.11089897616913628,6.595655932133923e-14,-9.439260289948625e-14,-3.229809304297463e-11,-4.2753301519318034e-13,-3.179161484569236e-12,-8.695916911284695e-12,1.0,-3.2298093042974636e-11,9.439260289735598e-14,3.2298093042974636e-11,1.0,6.595655932438792e-14,-9.439260289948625e-14,-6.595655932133923e-14,1.0,14.584983688826938,-14.584983688826853,14.584983688829107,-14.584983688829194,14.59005355216241,-14.59005355216234,14.590053552164951,-14.590053552165045,5.1423396356688795e-14,1.1101980698208616e-13,1.701773993627036,-4.229262160963905e-16,1.1157416101911648e-14,0.0,4.953749714836056e-18,0.0,0.036577446041713,1.809409162298008e-13,0.0,0.0,0.0
0.16,0.0,0.0,0.048,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.314554283041021e-15,-1.2730740021804334e-14,0.009562707049409841,-1.3795758502072735e-13,-2.0889573152332663e-13,0.11710182471199282,6.225221499267565e-14,-1.1974191662855938e-13,-3.261643721820178e-11,-2.2549767006494754e-13,-9.573877354287403e-13,-1.2873904405782593e-10,1.0,-3.2616437218201784e-11,1.1974191662652894e-13,3.261643721820177e-11,1.0,6.22522149965812e-14,-1.1974191662855938e-13,-6.225221499267565e-14,1.0,14.577173230993738,-14.577173230993543,14.57717323099455,-14.577173230994745,14.582194596913313,-14.582194596913252,14.582194596915521,-14.582194596915635,7.173148914174265e-14,1.0868723108445414e-13,1.6999518352512981,-9.639469824329273e-16,4.977358580514456e-15,0.0,1.084937531474277e-18,0.0,0.03843729295059016,2.0529803610292837e-13,0.0,0.0,0.0
0.17,0.0,0.0,0.051000000000000004,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-9.889901646115679e-15,-1.4811168525088677e-14,0.010764328787383516,-1.8217902289473366e-13,-2.0252510410475744e-13,0.12319301374604845,6.105498946787944e-14,-1.2522558656697785e-13,-3.406488636862414e-11,4.582317529887463e-14,-5.570127491240899e-13,-2.196442593212482e-10,1.0,-3.406488636862415e-11,1.2522558656489803e-13,3.4064886368624134e-11,1.0,6.105498947214525e-14,-1.2522558656697785e-13,-6.105498946787944e-14,1.0,14.569440528040005,-14.569440528039651,14.569440528040465,-14.569440528040818,14.574412713754322,-14.574412713753983,14.574412713754636,-14.574412713755054,9.417334683836024e-14,1.0662125077988881e-13,1.6981487784008107,-1.7474121996118078e-15,4.019905059090986e-15,0.0,3.320515401399181e-18,0.0,0.04023567121261649,2.1904973242890886e-13,0.0,0.0,0.0
0.18,0.0,0.0,0.054000000000000006,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.1824501395164105e-14,-1.686428040078349e-14,0.012026308395138985,-2.0668071487326717e-13,-2.0071246616956486e-13,0.1291737076185019,6.153748595819322e-14,-1.2894213672774337e-13,-3.6416440045980756e-11,2.1701263902102857e-13,-2.642801628425818e-13,-2.9858783152065317e-10,1.0,-3.641644004598076e-11,1.289421367255024e-13,3.641644004598075e-11,1.0,6.153748596288882e-14,-1.2894213672774337e-13,-6.153748595819322e-14,1.0,14.56178583590404,-14.561785835903581,14.561785835904248,-14.561785835904706,14.566708287137343,-14.566708287137264,14.5667082871377,-14.566708287138175,1.0714468421293913e-13,1.0677245346460302e-13,1.6963648538459084,-2.269270137014226e-15,3.2901857383278775e-15,0.0,2.1533575140477773e-18,0.0,0.04197369160486102,2.289079918311833e-13,0.0,0.0,0.0
0.19,0.0,0.0,0.05700000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.396267103720183e-14,-1.8897076704238196e-14,0.013347546757679131,-2.1529072755997465e-13,-2.0376253768919246e-13,0.13504507603352967,6.448531314620018e-14,-1.3204955767154298e-13,-3.924194953267759e-11,5.573370395404359e-13,-6.378660616303868e-13,-2.414921004548348e-10,1.0,-3.92419495326776e-11,1.3204955766901246e-13,3.9241949532677585e-11,1.0,6.448531315138204e-14,-1.3204955767154298e-13,-6.448531314620018e-14,1.0,14.55420937516356,-14.554209375162884,14.554209375163794,-14.55420937516447,14.55908163450574,-14.559081634505093,14.559081634505759,-14.559081634506198,1.1244048324315796e-13,1.0929353147268815e-13,1.6946000842888183,-3.3487574831895686e-15,4.492821337197696e-15,0.0,2.2206616845600927e-16,0.0,0.04365245324232088,2.3664157152888917e-13,0.0,0.0,0.0
0.2,0.0,0.0,0.06000000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.624503018973422e-14,-2.0998351974947815e-14,0.014726956458510338,-2.416584452922443e-13,-2.1931971206323673e-13,0.14080828697099407,6.899766052423787e-14,-1.3404877818494017e-13,-4.168598306222949e-11,1.3395946976343543e-13,5.412687498912707e-13,-2.4828470609337795e-10,1.0,-4.16859830622295e-11,1.3404877818206392e-13,4.1685983062229484e-11,1.0,6.899766052982583e-14,-1.3404877818494017e-13,-6.899766052423787e-14,1.0,14.54671134425805,-14.546711344257602,14.546711344257822,-14.54671134425827,14.551533279178646,-14.551533279177987,14.5515332791791,-14.551533279179827,1.2650107608086844e-13,1.1797109744907928e-13,1.6928544874653002,-2.2047878022294314e-15,1.0902722525385245e-15,0.0,4.483012075987826e-18,0.0,0.04527304354148967,2.5064065126586715e-13,0.0,0.0,0.0
0.21,0.0,0.0,0.063,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-1.8719599641852972e-14,-2.325910812517342e-14,0.01616346179780043,-2.439444355969783e-13,-2.3898764772764613e-13,0.14646451440214447,6.897690838561022e-14,-1.2910694846429868e-13,-4.411048886639951e-11,-3.4730039578909196e-13,-6.1778555769130324e-15,-2.2587017069365678e-10,1.0,-4.4110488866399514e-11,1.2910694846125607e-13,4.41104888663995e-11,1.0,6.897690839130519e-14,-1.2910694846429868e-13,-6.897690838561022e-14,1.0,14.53929190476952,-14.539291904769348,14.539291904769893,-14.539291904770065,14.544063248435023,-14.544063248434473,14.544063248434549,-14.544063248434883,1.288716017672178e-13,1.2874142111956095e-13,1.6911280727368152,-8.444566498206224e-16,2.687582646262163e-15,0.0,2.221277197684551e-16,0.0,0.046836538202199574,2.514122110697034e-13,0.0,0.0,0.0
0.22,0.0,0.0,0.066,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.123717506670692e-14,-2.566510461953166e-14,0.017655998810363727,-2.590495324888355e-13,-2.3354808672809075e-13,0.15201493248018763,6.658996587875982e-14,-1.3065715281999716e-13,-4.634452146313804e-11,3.00284005053966e-13,-6.058565136927439e-13,-2.1470571159900885e-10,1.0,-4.634452146313805e-11,1.3065715281691109e-13,4.6344521463138035e-11,1.0,6.658996588481506e-14,-1.3065715281999716e-13,-6.658996587875982e-14,1.0,14.531951192290336,-14.531951192289778,14.531951192290705,-14.531951192291263,14.536671714874021,-14.53667171487403,14.53667171487463,-14.536671714874764,1.3753844802826128e-13,1.2729583758443027e-13,1.689420843640911,-2.746056004438822e-15,4.574463281406295e-15,0.0,3.80792618385976e-18,0.0,0.048344001189636276,2.5518575271279326e-13,0.0,0.0,0.0
0.23,0.0,0.0,0.069,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.397294073894687e-14,-2.805545428640155e-14,0.019203515275522106,-2.9978455736051165e-13,-2.4304266615884236e-13,0.1574607159440886,6.874073643089288e-14,-1.3401818403063763e-13,-4.856859797729108e-11,2.5419047415758165e-13,4.24409093668745e-13,-2.423869718923961e-10,1.0,-4.8568597977291086e-11,1.3401818402729897e-13,4.856859797729107e-11,1.0,6.874073643740195e-14,-1.3401818403063763e-13,-6.874073643089288e-14,1.0,14.524689315560813,-14.52468931556027,14.524689315560613,-14.524689315561156,14.529358882562924,-14.52935888256226,14.529358882563281,-14.529358882563919,1.5886073398180134e-13,1.3315215460038408e-13,1.6877327977085084,-2.681824253183936e-15,1.6926563280820717e-15,0.0,4.353305473422654e-18,0.0,0.049796484724477896,2.717464556510079e-13,0.0,0.0,0.0
0.24,0.0,0.0,0.072,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-2.703772054065106e-14,-3.056340390024402e-14,0.02080497072253729,-3.0932673548948713e-13,-2.611760497545792e-13,0.1628030389634135,6.846598955471718e-14,-1.2993244742728102e-13,-5.078816077041688e-11,-6.854957840040516e-13,1.7083465580968786e-13,-1.523349765690752e-10,1.0,-5.0788160770416885e-11,1.2993244742380377e-13,5.078816077041687e-11,1.0,6.846598956131622e-14,-1.2993244742728102e-13,-6.846598955471718e-14,1.0,14.517506358574723,-14.517506358574735,14.51750635857523,-14.51750635857522,14.522124863092769,-14.522124863092191,14.522124863092477,-14.52212486309297,1.650814662666566e-13,1.4329638791408954e-13,1.6860639269701192,6.157633699748532e-17,2.4494397307894927e-15,0.0,3.828912259379112e-18,0.0,0.05119502927746271,2.747002716167073e-13,0.0,0.0,0.0
0.25,0.0,0.0,0.075,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.03059345481617e-14,-3.310645669978394e-14,0.022459336430311467,-3.3875399512288735e-13,-2.5399066149217927e-13,0.16804307815610903,6.702497059896659e-14,-1.2468992230368628e-13,-5.234568347549492e-11,4.258749863521232e-13,1.9357455636173848e-13,-1.4547162893467816e-10,1.0,-5.234568347549493e-11,1.2468992230017783e-13,5.2345683475494915e-11,1.0,6.702497060549356e-14,-1.2468992230368628e-13,-6.702497059896659e-14,1.0,14.510402374790512,-14.510402374789855,14.51040237479035,-14.510402374791008,14.514969726670172,-14.5149697266704,14.514969726670598,-14.514969726670637,1.8113824454584463e-13,1.4106559533988302e-13,1.6844142166265903,-3.237667969637431e-15,2.4382370704534795e-15,0.0,2.2209339535834466e-16,0.0,0.052540663569688534,2.7687919043488954e-13,0.0,0.0,0.0
0.26,0.0,0.0,0.078,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.383414380251208e-14,-3.5720806469024337e-14,0.024165595416469166,-3.622050962499185e-13,-2.5989323660340954e-13,0.17318200634588943,6.857680361926949e-14,-1.2065213987554556e-13,-5.380865516632028e-11,1.215905363548912e-13,-5.279657084358877e-14,-1.6568827474137404e-10,1.0,-5.3808655166320287e-11,1.2065213987185556e-13,5.3808655166320274e-11,1.0,6.857680362576163e-14,-1.2065213987554556e-13,-6.857680361926949e-14,1.0,14.503377398921783,-14.5033773989213,14.503377398921955,-14.50337739892244,14.507893559814322,-14.507893559813313,14.507893559814022,-14.507893559814603,1.9440137409338339e-13,1.452770298679236e-13,1.6827836478044618,-2.3785779594743414e-15,3.228675481761156e-15,0.0,5.411980757791707e-18,0.0,0.05383440458353084,2.824456875233296e-13,0.0,0.0,0.0
0.27,0.0,0.0,0.081,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.759709526550226e-14,-3.838960773840794e-14,0.025922742473574116,-3.930593147894648e-13,-2.7635490798869476e-13,0.17822099713893466,6.779622446285689e-14,-1.1799530548217047e-13,-5.556161922057288e-11,-4.966153265436852e-13,2.1763095868667057e-13,-2.1157179320159787e-10,1.0,-5.5561619220572884e-11,1.1799530547840358e-13,5.556161922057287e-11,1.0,6.779622446941289e-14,-1.1799530548217047e-13,-6.779622446285689e-14,1.0,14.496431438124928,-14.496431438124807,14.496431438125319,-14.49643143812544,14.500896336772053,-14.500896336772078,14.50089633677261,-14.500896336773202,2.114068371628932e-13,1.5468436658952571e-13,1.6811721955220993,-5.876327177381975e-16,2.51579171437089e-15,0.0,2.2205714596024924e-16,0.0,0.055077257526425887,2.914611199588658e-13,0.0,0.0,0.0
0.28,0.0,0.0,0.084,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.164051136237546e-14,-4.1168077395593766e-14,0.027729784003072182,-4.20883847507047e-13,-2.949364649588116e-13,0.18316121944205668,6.353005812432782e-14,-1.1347988182116774e-13,-5.7595225182161414e-11,-1.0343173430020525e-12,9.783760001419457e-13,-1.8848400192161515e-10,1.0,-5.759522518216142e-11,1.1347988181750871e-13,5.759522518216141e-11,1.0,6.353005813086373e-14,-1.1347988182116774e-13,-6.353005812432782e-14,1.0,14.489564482696755,-14.48956448269696,14.48956448269702,-14.489564482696817,14.493978350613995,-14.493978350613597,14.49397835061414,-14.493978350614167,2.2707121476247782e-13,1.6518479252309905e-13,1.6795798311858492,9.985258550665235e-16,2.9764870920926264e-16,0.0,5.016483120096522e-18,0.0,0.05627021599692782,2.9672227941313466e-13,0.0,0.0,0.0
0.29,0.0,0.0,0.087,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.5953895937543965e-14,-4.4220652557480134e-14,0.029585738230922237,-4.3533786366577245e-13,-3.0010483071345656e-13,0.1880038447372929,5.033254675454472e-14,-1.0380376595289084e-13,-5.93467079130214e-11,-8.687755476327672e-13,-2.155330526288703e-13,-1.4940246174218448e-10,1.0,-5.93467079130214e-11,1.0380376594990377e-13,5.93467079130214e-11,1.0,5.033254676070513e-14,-1.0380376595289084e-13,-5.033254675454472e-14,1.0,14.482776491749433,-14.482776491749563,14.482776491750343,-14.482776491750213,14.487139299323552,-14.487139299323925,14.487139299323752,-14.487139299323534,2.363276711280118e-13,1.6925850170510997e-13,1.6780065192798657,6.407091532031357e-16,3.826946677306993e-15,0.0,5.040170197548895e-18,0.0,0.057414261769077754,2.8759626595249115e-13,0.0,0.0,0.0
0.3,0.0,0.0,0.09,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.042013431129304e-14,-4.722524433713786e-14,0.0314896350270145,-4.612418132135362e-13,-3.0232171277712403e-13,0.19275004138960888,4.18266312627712e-14,-1.0331399539923625e-13,-6.074949096104308e-11,-9.657206577968783e-13,4.63782652868206e-13,-1.2242097943736209e-10,1.0,-6.074949096104308e-11,1.0331399539669531e-13,6.074949096104308e-11,1.0,4.182663126904748e-14,-1.0331399539923625e-13,-4.18266312627712e-14,1.0,14.476067404348896,-14.476067404349104,14.47606740434949,-14.476067404349282,14.480379016762644,-14.480379016762628,14.480379016763775,-14.480379016763589,2.5126583825350597e-13,1.7186327870187324e-13,1.6764522199620895,1.0207069692519048e-15,1.900167618360017e-15,0.0,2.220532735467698e-16,0.0,0.0585103649729855,2.914477043223737e-13,0.0,0.0,0.0
0.31,0.0,0.0,0.093,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.5043520158186833e-14,-5.028013470850998e-14,0.03344051596253334,-4.608089770155942e-13,-3.170384940454893e-13,0.19740097546077393,3.0205483079710265e-14,-1.0001718148513562e-13,-6.199652646420324e-11,-2.0291650524701203e-12,7.761546385219341e-14,-1.4237845040299991e-10,1.0,-6.199652646420324e-11,1.0001718148326298e-13,6.199652646420324e-11,1.0,3.0205483085910976e-14,-1.0001718148513562e-13,-3.0205483079710265e-14,1.0,14.469437137797842,-14.469437137798716,14.469437137799332,-14.469437137798458,14.473697627033692,-14.473697627033884,14.473697627034147,-14.473697627034015,2.533924204384502e-13,1.8061182232180013e-13,1.6749168886776398,4.292990923468535e-15,3.0341022939473887e-15,0.0,4.800057097443452e-18,0.0,0.05955948403746666,2.8671986162352917e-13,0.0,0.0,0.0
0.32,0.0,0.0,0.096,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-5.980852349333364e-14,-5.337017916901032e-14,0.03543743414174448,-4.966989603271019e-13,-2.9053969383331554e-13,0.20195780480191095,1.6299277051461036e-14,-9.437400221188108e-14,-6.338328565935569e-11,5.069321029295424e-13,1.3551688837998278e-12,-1.2401623044018017e-10,1.0,-6.338328565935569e-11,9.437400221084798e-14,6.338328565935569e-11,1.0,1.6299277057442773e-14,-9.437400221188108e-14,-1.6299277051461036e-14,1.0,14.462885599196676,-14.462885599196055,14.462885599195909,-14.46288559919653,14.46709532827662,-14.467095328277539,14.467095328278335,-14.467095328277281,2.733695630807886e-13,1.69204353567532e-13,1.6734004788435162,-3.0471699787527827e-15,-7.149423986426667e-16,0.0,1.761489050550712e-18,0.0,0.06056256585825552,2.832200452594335e-13,0.0,0.0,0.0
0.33,0.0,0.0,0.099,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.484575633380603e-14,-5.628615473905891e-14,0.037479454395146036,-5.078128201873254e-13,-2.9621255648602387e-13,0.20642169486554865,2.169616410105563e-14,-7.926228754251963e-14,-6.459972610853199e-11,5.55590687443766e-13,1.6147429786270137e-12,-1.1798715188423525e-10,1.0,-6.459972610853199e-11,7.926228754111806e-14,6.459972610853199e-11,1.0,2.169616410617595e-14,-7.926228754251963e-14,-2.169616410105563e-14,1.0,14.456412654893853,-14.456412654893182,14.45641265489285,-14.456412654893521,14.46057136941488,-14.460571369414033,14.460571369413614,-14.460571369414573,2.813572250855337e-13,1.734559087495078e-13,1.671902934788485,-3.297540931832176e-15,-1.6261061143886977e-15,0.0,4.712054447639592e-18,0.0,0.06152054560485397,2.7751775464224743e-13,0.0,0.0,0.0
0.34,0.0,0.0,0.10200000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-6.997456286352966e-14,-5.927823167376884e-14,0.03956565311951632,-5.263368101176343e-13,-2.9619908849240486e-13,0.21079380089389285,2.5960015915586504e-14,-6.269838046699081e-14,-6.570137807125781e-11,3.41126365560478e-13,1.982496608137769e-12,-6.001371109944404e-11,1.0,-6.570137807125781e-11,6.269838046528521e-14,6.570137807125781e-11,1.0,2.5960015919705873e-14,-6.269838046699081e-14,-2.5960015915586504e-14,1.0,14.450018164685718,-14.450018164685163,14.45001816468458,-14.450018164685135,14.454125977073602,-14.454125977072557,14.454125977072474,-14.454125977073184,2.9301824050539803e-13,1.7496266635788525e-13,1.6704241996778462,-2.7224982588573428e-15,-2.8520098126023847e-15,0.0,4.111989577214377e-18,0.0,0.06243434688048369,2.7162672819911466e-13,0.0,0.0,0.0
0.35000000000000003,0.0,0.0,0.10500000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-7.536720620414261e-14,-6.228478383023353e-14,0.04169511816501507,-5.4955503923921e-13,-3.0333273362039277e-13,0.21507527066665189,2.7811400886298973e-14,-3.771126699434652e-14,-6.627463165390504e-11,-1.58025470215122e-14,2.9496631243781964e-12,-5.957760538880479e-11,1.0,-6.627463165390504e-11,3.7711266992503326e-14,6.627463165390504e-11,1.0,2.7811400888798273e-14,-3.771126699434652e-14,-2.7811400886298973e-14,1.0,14.443701976806347,-14.443701976805997,14.443701976804782,-14.443701976805132,14.44775941112033,-14.44775941112001,14.44775941111905,-14.447759411119506,3.0711039031777577e-13,1.7997504315800873e-13,1.6689642143582157,-1.716013384954568e-15,-5.966579524178264e-15,0.0,4.614565545825533e-18,0.0,0.06330488183498495,2.599264831471066e-13,0.0,0.0,0.0
0.36,0.0,0.0,0.10800000000000001,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.081352747484035e-14,-6.530403963794603e-14,0.0438669490202645,-5.347207369134586e-13,-2.7716658838442603e-13,0.21926726046152195,2.809263457350397e-14,-7.537969149470553e-15,-6.677113431908665e-11,7.020636334603483e-13,4.4483333049113394e-12,2.49062738252665e-12,1.0,-6.677113431908665e-11,7.537969147594777e-15,6.677113431908665e-11,1.0,2.8092634574007288e-14,-7.537969149470553e-15,-2.809263457350397e-14,1.0,14.437463897081773,-14.437463897081,14.437463897078779,-14.43746389707955,14.441470549411168,-14.44147054941091,14.441470549409502,-14.44147054940978,3.026041151144362e-13,1.6869459516249626e-13,1.667522910235971,-3.7865373425385535e-15,-1.0887906197153015e-14,0.0,6.248537025087268e-18,0.0,0.06413305097973551,2.289786132832258e-13,0.0,0.0,0.0
0.37,0.0,0.0,0.11099999999999999,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-8.606021654140325e-14,-6.813087679656355e-14,0.04608025651864921,-5.12662865524426e-13,-2.8939636676348813e-13,0.22337090848751961,3.226558333472234e-14,3.291828612471169e-14,-6.677691853049717e-11,-4.960375318786309e-14,3.5463948803789307e-12,-2.4837502611095893e-12,1.0,-6.677691853049717e-11,-3.291828612686629e-14,6.677691853049717e-11,1.0,3.2265583332524155e-14,3.291828612471169e-14,-3.226558333472234e-14,1.0,14.43130374015322,-14.431303740152886,14.431303740151096,-14.43130374015143,14.43526024101347,-14.435260241012651,14.435260241010134,-14.435260241010937,2.944611480678834e-13,1.7611047929036916e-13,1.6661002211242373,-1.64477008333302e-15,-8.769544534725242e-15,0.0,4.701025145293275e-18,0.0,0.06491974348135078,1.9929592283465602e-13,0.0,0.0,0.0
0.38,0.0,0.0,0.11400000000000002,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-9.10930271059538e-14,-7.109198779055661e-14,0.04833416304814408,-5.085628898277466e-13,-3.115348545949917e-13,0.22738736262240788,3.0114868692326335e-14,6.568627736327583e-14,-6.677990921951185e-11,-5.016669580854873e-13,3.818190742243484e-12,1.5518334371285533e-11,1.0,-6.677990921951185e-11,-6.56862773652869e-14,6.677990921951185e-11,1.0,3.0114868687939814e-14,6.568627736327583e-14,-3.0114868692326335e-14,1.0,14.425221276125425,-14.425221276125352,14.42522127612331,-14.425221276123382,14.429127264492985,-14.429127264492495,14.429127264490994,-14.42912726449129,2.94999856467459e-13,1.884442937377377e-13,1.6646960709212089,-3.580978731495607e-16,-1.000477112873608e-14,0.0,2.2204781554735896e-16,0.0,0.06566583695185593,1.8159484402026135e-13,0.0,0.0,0.0
