time_s,pp_cbf_off_minimum_distance_m,pp_cbf_on_minimum_distance_m,project_evaluation_distance_m,pp_cbf_off_cumulative_exposure_s,pp_cbf_on_cumulative_exposure_s
0.49,1.2817998111714601,1.2817998111714601,0.6,0.0,0.0
0.5,1.2818411511689076,1.2818411511689076,0.6,0.0,0.0
0.51,1.281881675018611,1.281881675018611,0.6,0.0,0.0
0.52,1.2819213022552352,1.2819213022552352,0.6,0.0,0.0
0.53,1.2819599576215983,1.2819599576215983,0.6,0.0,0.0
0.54,1.2819975711264286,1.2819975711264286,0.6,0.0,0.0
0.55,1.282034078070214,1.282034078070214,0.6,0.0,0.0
0.56,1.2820694190555457,1.2820694190555457,0.6,0.0,0.0
0.5700000000000001,1.2821035399527296,1.2821035399527296,0.6,0.0,0.0
0.58,1.282136391862108,1.282136391862108,0.6,0.0,0.0
0.59,1.282167931034788,1.282167931034788,0.6,0.0,0.0
0.6,1.282198118794602,1.282198118794602,0.6,0.0,0.0
0.61,1.2822269214225206,1.2822269214225206,0.6,0.0,0.0
0.62,1.2822543100462842,1.2822543100462842,0.6,0.0,0.0
0.63,1.2822802604961638,1.2822802604961638,0.6,0.0,0.0
0.64,1.2823047531696903,1.2823047531696903,0.6,0.0,0.0
0.65,1.2823277728659397,1.2823277728659397,0.6,0.0,0.0
0.66,1.2823493086317834,1.2823493086317834,0.6,0.0,0.0
0.67,1.2823693535809741,1.2823693535809741,0.6,0.0,0.0
0.68,1.2823879047276738,1.2823879047276738,0.6,0.0,0.0
0.6900000000000001,1.2824049627958392,1.2824049627958392,0.6,0.0,0.0
0.7000000000000001,1.2824205320450452,1.2824205320450452,0.6,0.0,0.0
0.71,1.2824346200748442,1.2824346200748442,0.6,0.0,0.0
0.72,1.2824472376460625,1.2824472376460625,0.6,0.0,0.0
0.73,1.2824583984900644,1.2824583984900644,0.6,0.0,0.0
0.74,1.2824681191197713,1.2824681191197713,0.6,0.0,0.0
0.75,1.2824764186480062,1.2824764186480062,0.6,0.0,0.0
0.76,1.282483318603392,1.282483318603392,0.6,0.0,0.0
0.77,1.2824888427499783,1.2824888427499783,0.6,0.0,0.0
0.78,1.2824930169102464,1.2824930169102464,0.6,0.0,0.0
0.79,1.282495868791749,1.282495868791749,0.6,0.0,0.0
0.8,1.282497427817082,1.282497427817082,0.6,0.0,0.0
0.81,1.2824977249632477,1.2824977249632477,0.6,0.0,0.0
0.8200000000000001,1.2824967925948654,1.2824967925948654,0.6,0.0,0.0
0.8300000000000001,1.2824946643178596,1.2824946643178596,0.6,0.0,0.0
0.84,1.2824913748219777,1.2824913748219777,0.6,0.0,0.0
0.85,1.2824869597455113,1.2824869597455113,0.6,0.0,0.0
0.86,1.282481455529548,1.282481455529548,0.6,0.0,0.0
0.87,1.2824748992906632,1.2824748992906632,0.6,0.0,0.0
0.88,1.2824673286933146,1.2824673286933146,0.6,0.0,0.0
0.89,1.282458781829218,1.282458781829218,0.6,0.0,0.0
0.9,1.28244929710307,1.28244929710307,0.6,0.0,0.0
0.91,1.282438913124039,1.282438913124039,0.6,0.0,0.0
0.92,1.2824276686030098,1.2824276686030098,0.6,0.0,0.0
0.93,1.2824156022557176,1.2824156022557176,0.6,0.0,0.0
0.9400000000000001,1.2824027527118151,1.2824027527118151,0.6,0.0,0.0
0.9500000000000001,1.2823891584293103,1.2823891584293103,0.6,0.0,0.0
0.96,1.2823748576148108,1.2823748576148108,0.6,0.0,0.0
0.97,1.2823598881491136,1.2823598881491136,0.6,0.0,0.0
0.98,1.2823442875181246,1.2823442875181246,0.6,0.0,0.0
0.99,1.2823280927490397,1.2823280927490397,0.6,0.0,0.0
1.0,1.2823113403513726,1.2823113403513726,0.6,0.0,0.0
1.01,1.2822940662629665,1.2822940662629665,0.6,0.0,0.0
1.02,1.2822763058010964,1.2822763058010964,0.6,0.0,0.0
1.03,1.2822580936172445,1.2822580936172445,0.6,0.0,0.0
1.04,1.2822394636570198,1.2822394636570198,0.6,0.0,0.0
1.05,1.2822204491240625,1.2822204491240625,0.6,0.0,0.0
1.06,1.2822010824479657,1.2822010824479657,0.6,0.0,0.0
1.07,1.2821813952560464,1.2821813952560464,0.6,0.0,0.0
1.08,1.282161418348923,1.282161418348923,0.6,0.0,0.0
1.09,1.2821411816792876,1.2821411816792876,0.6,0.0,0.0
1.1,1.2821207143344229,1.2821207143344229,0.6,0.0,0.0
1.11,1.2821000445221578,1.2821000445221578,0.6,0.0,0.0
1.12,1.2820791995586345,1.2820791995586345,0.6,0.0,0.0
1.1300000000000001,1.2820582058600405,1.2820582058600405,0.6,0.0,0.0
1.1400000000000001,1.2820370889366088,1.2820370889366088,0.6,0.0,0.0
1.1500000000000001,1.2820158733893199,1.2820158733893199,0.6,0.0,0.0
1.16,1.2819945829078343,1.2819945829078343,0.6,0.0,0.0
1.17,1.2819732402752804,1.2819732402752804,0.6,0.0,0.0
1.18,1.2819518673649521,1.2819518673649521,0.6,0.0,0.0
1.19,1.28193048515262,1.28193048515262,0.6,0.0,0.0
1.2,1.2819091137177745,1.2819091137177745,0.6,0.0,0.0
1.21,1.2818877722546849,1.2818877722546849,0.6,0.0,0.0
1.22,1.2818664790822147,1.2818664790822147,0.6,0.0,0.0
1.23,1.2818452516550727,1.2818452516550727,0.6,0.0,0.0
1.24,1.2818241065766376,1.2818241065766376,0.6,0.0,0.0
1.25,1.2818030596122105,1.2818030596122105,0.6,0.0,0.0
1.26,1.2817821257053201,1.2817821257053201,0.6,0.0,0.0
1.27,1.2817613189917247,1.2817613189917247,0.6,0.0,0.0
1.28,1.2817406528171364,1.2817406528171364,0.6,0.0,0.0
1.29,1.2817201397540656,1.2817201397540656,0.6,0.0,0.0
1.3,1.2816997916206412,1.2816997916206412,0.6,0.0,0.0
1.31,1.281679619498398,1.281679619498398,0.6,0.0,0.0
1.32,1.2816596337514221,1.2816596337514221,0.6,0.0,0.0
1.33,1.2816398440462289,1.2816398440462289,0.6,0.0,0.0
1.34,1.281620259371225,1.281620259371225,0.6,0.0,0.0
1.35,1.28160088805672,1.28160088805672,0.6,0.0,0.0
1.36,1.2815817377953147,1.2815817377953147,0.6,0.0,0.0
1.37,1.2815628156620018,1.2815628156620018,0.6,0.0,0.0
1.3800000000000001,1.281544128134917,1.281544128134917,0.6,0.0,0.0
1.3900000000000001,1.2815256811155384,1.2815256811155384,0.6,0.0,0.0
1.4000000000000001,1.281507479949317,1.281507479949317,0.6,0.0,0.0
1.41,1.2814895294456512,1.2814895294456512,0.6,0.0,0.0
1.42,1.281471833897382,1.281471833897382,0.6,0.0,0.0
1.43,1.2814543971045065,1.2814543971045065,0.6,0.0,0.0
1.44,1.2814372223886443,1.2814372223886443,0.6,0.0,0.0
1.45,1.2814203126151396,1.2814203126151396,0.6,0.0,0.0
1.46,1.2814036702157512,1.2814036702157512,0.6,0.0,0.0
1.47,1.2813872972014382,1.2813872972014382,0.6,0.0,0.0
1.48,1.2813711951851887,1.2813711951851887,0.6,0.0,0.0
1.49,1.281355365399962,1.281355365399962,0.6,0.0,0.0
1.5,1.2813398087159569,1.2813398087159569,0.6,0.0,0.0
1.51,1.2813245256589196,1.2813245256589196,0.6,0.0,0.0
1.52,1.2813095164273558,1.2813095164273558,0.6,0.0,0.0
1.53,1.281294780909198,1.281294780909198,0.6,0.0,0.0
1.54,1.2812803186986148,1.2812803186986148,0.6,0.0,0.0
1.55,1.2812661291120175,1.2812661291120175,0.6,0.0,0.0
1.56,1.2812522112036853,1.2812522112036853,0.6,0.0,0.0
1.57,1.2812385637811043,1.2812385637811043,0.6,0.0,0.0
1.58,1.2812251854197796,1.2812251854197796,0.6,0.0,0.0
1.59,1.2812120744770703,1.2812120744770703,0.6,0.0,0.0
1.6,1.2811992291067922,1.2811992291067922,0.6,0.0,0.0
1.61,1.2811866472703228,1.2811866472703228,0.6,0.0,0.0
1.62,1.2811743267576616,1.2811743267576616,0.6,0.0,0.0
1.6300000000000001,1.2811622651879748,1.2811622651879748,0.6,0.0,0.0
1.6400000000000001,1.28115046002969,1.28115046002969,0.6,0.0,0.0
1.6500000000000001,1.2811389086101415,1.2811389086101415,0.6,0.0,0.0
1.6600000000000001,1.281127608126859,1.281127608126859,0.6,0.0,0.0
1.67,1.2811165556555353,1.2811165556555353,0.6,0.0,0.0
1.68,1.2811057481716355,1.2811057481716355,0.6,0.0,0.0
1.69,1.2810951825434402,1.2810951825434402,0.6,0.0,0.0
1.7,1.2810848555528795,1.2810848555528795,0.6,0.0,0.0
1.71,1.2810747639019087,1.2810747639019087,0.6,0.0,0.0
1.72,1.2810649042211424,1.2810649042211424,0.6,0.0,0.0
1.73,1.2810552730781175,1.2810552730781175,0.6,0.0,0.0
1.74,1.2810458669854914,1.2810458669854914,0.6,0.0,0.0
1.75,1.2810366824084347,1.2810366824084347,0.6,0.0,0.0
1.76,1.2810277157696905,1.2810277157696905,0.6,0.0,0.0
1.77,1.2810189634655504,1.2810189634655504,0.6,0.0,0.0
1.78,1.2810104218583607,1.2810104218583607,0.6,0.0,0.0
1.79,1.281002087292165,1.281002087292165,0.6,0.0,0.0
1.8,1.2809939560961363,1.2809939560961363,0.6,0.0,0.0
1.81,1.2809860245900344,1.2809860245900344,0.6,0.0,0.0
1.82,1.2809782890894081,1.2809782890894081,0.6,0.0,0.0
1.83,1.2809707459106412,1.2809707459106412,0.6,0.0,0.0
1.84,1.2809633913754803,1.2809633913754803,0.6,0.0,0.0
1.85,1.2809562218133246,1.2809562218133246,0.6,0.0,0.0
1.86,1.280949233573318,1.280949233573318,0.6,0.0,0.0
1.87,1.280942423014575,1.280942423014575,0.6,0.0,0.0
1.8800000000000001,1.2809357865241953,1.2809357865241953,0.6,0.0,0.0
1.8900000000000001,1.2809293205087842,1.2809293205087842,0.6,0.0,0.0
1.9000000000000001,1.2809230214039262,1.2809230214039262,0.6,0.0,0.0
1.9100000000000001,1.2809168856752537,1.2809168856752537,0.6,0.0,0.0
1.92,1.280910909822176,1.280910909822176,0.6,0.0,0.0
1.93,1.2809050903789752,1.2809050903789752,0.6,0.0,0.0
1.94,1.2808994239173501,1.2808994239173501,0.6,0.0,0.0
1.95,1.280893907047837,1.280893907047837,0.6,0.0,0.0
1.96,1.2808885364258058,1.2808885364258058,0.6,0.0,0.0
1.97,1.280883308746117,1.280883308746117,0.6,0.0,0.0
1.98,1.2808782207483904,1.2808782207483904,0.6,0.0,0.0
1.99,1.2808732692217206,1.2808732692217206,0.6,0.0,0.0
2.0,1.2808684509983788,1.2808684509983788,0.6,0.0,0.0
2.0100000000000002,1.2808637629615884,1.2808637629615884,0.6,0.0,0.0
2.02,1.280859202041143,1.280859202041143,0.6,0.0,0.0
2.0300000000000002,1.2808547652209186,1.2808547652209186,0.6,0.0,0.0
2.04,1.2808504495317519,1.2808504495317519,0.6,0.0,0.0
2.05,1.280846252056942,1.280846252056942,0.6,0.0,0.0
2.06,1.280842169931512,1.280842169931512,0.6,0.0,0.0
2.07,1.28083820034248,1.28083820034248,0.6,0.0,0.0
2.08,1.2808343405282165,1.2808343405282165,0.6,0.0,0.0
2.09,1.2808305877822654,1.2808305877822654,0.6,0.0,0.0
2.1,1.2808269394470744,1.2808269394470744,0.6,0.0,0.0
2.11,1.2808233929211568,1.2808233929211568,0.6,0.0,0.0
2.12,1.280819945651971,1.280819945651971,0.6,0.0,0.0
2.13,1.2808165951426271,1.2808165951426271,0.6,0.0,0.0
2.14,1.2808133389448555,1.2808133389448555,0.6,0.0,0.0
2.15,1.2808101746657707,1.2808101746657707,0.6,0.0,0.0
2.16,1.2808070999602352,1.2808070999602352,0.6,0.0,0.0
2.17,1.280804112537782,1.280804112537782,0.6,0.0,0.0
2.18,1.2808012101550248,1.2808012101550248,0.6,0.0,0.0
2.19,1.2807983906221712,1.2807983906221712,0.6,0.0,0.0
2.2,1.2807956517956667,1.2807956517956667,0.6,0.0,0.0
2.21,1.280792991584331,1.280792991584331,0.6,0.0,0.0
2.22,1.2807904079423176,1.2807904079423176,0.6,0.0,0.0
2.23,1.2807878988744648,1.2807878988744648,0.6,0.0,0.0
2.24,1.2807854624301214,1.2807854624301214,0.6,0.0,0.0
2.25,1.2807830967078293,1.2807830967078293,0.6,0.0,0.0
2.2600000000000002,1.2807807998492897,1.2807807998492897,0.6,0.0,0.0
2.27,1.2807785700438883,1.2807785700438883,0.6,0.0,0.0
2.2800000000000002,1.2807764055234312,1.2807764055234312,0.6,0.0,0.0
2.29,1.280774304564048,1.280774304564048,0.6,0.0,0.0
2.3000000000000003,1.2807722654847007,1.2807722654847007,0.6,0.0,0.0
2.31,1.2807702866463933,1.2807702866463933,0.6,0.0,0.0
2.32,1.2807683664514793,1.2807683664514793,0.6,0.0,0.0
2.33,1.2807665033427944,1.2807665033427944,0.6,0.0,0.0
2.34,1.2807646958028995,1.2807646958028995,0.6,0.0,0.0
2.35,1.2807629423526958,1.2807629423526958,0.6,0.0,0.0
2.36,1.2807612415529221,1.2807612415529221,0.6,0.0,0.0
2.37,1.2807595919993071,1.2807595919993071,0.6,0.0,0.0
2.38,1.280757992326513,1.280757992326513,0.6,0.0,0.0
2.39,1.2807564412028236,1.2807564412028236,0.6,0.0,0.0
2.4,1.2807549373328169,1.2807549373328169,0.6,0.0,0.0
2.41,1.2807534794542226,1.2807534794542226,0.6,0.0,0.0
2.42,1.2807520663391594,1.2807520663391594,0.6,0.0,0.0
2.43,1.280750696791051,1.280750696791051,0.6,0.0,0.0
2.44,1.2807493696468257,1.2807493696468257,0.6,0.0,0.0
2.45,1.280748083772977,1.280748083772977,0.6,0.0,0.0
2.46,1.280746838066465,1.280746838066465,0.6,0.0,0.0
2.47,1.2807456314549603,1.2807456314549603,0.6,0.0,0.0
2.48,1.2807444628933011,1.2807444628933011,0.6,0.0,0.0
2.49,1.2807433313660577,1.2807433313660577,0.6,0.0,0.0
2.5,1.28074223588387,1.28074223588387,0.6,0.0,0.0
2.5100000000000002,1.2807411754845406,1.2807411754845406,0.6,0.0,0.0
2.52,1.2807401492317723,1.2807401492317723,0.6,0.0,0.0
2.5300000000000002,1.280739156214556,1.280739156214556,0.6,0.0,0.0
2.54,1.2807381955464916,1.2807381955464916,0.6,0.0,0.0
2.5500000000000003,1.280737266365203,1.280737266365203,0.6,0.0,0.0
2.56,1.2807363678316146,1.2807363678316146,0.6,0.0,0.0
2.57,1.280735499129321,1.280735499129321,0.6,0.0,0.0
2.58,1.2807346594639883,1.2807346594639883,0.6,0.0,0.0
2.59,1.2807338480627175,1.2807338480627175,0.6,0.0,0.0
2.6,1.2807330641734538,1.2807330641734538,0.6,0.0,0.0
2.61,1.2807323070644936,1.2807323070644936,0.6,0.0,0.0
2.62,1.2807315760238378,1.2807315760238378,0.6,0.0,0.0
2.63,1.2807308703585547,1.2807308703585547,0.6,0.0,0.0
2.64,1.2807301893944583,1.2807301893944583,0.6,0.0,0.0
2.65,1.280729532475055,1.280729532475055,0.6,0.0,0.0
2.66,1.2807288989624601,1.2807288989624601,0.6,0.0,0.0
2.67,1.2807282882344642,1.2807282882344642,0.6,0.0,0.0
2.68,1.280727699686867,1.280727699686867,0.6,0.0,0.0
2.69,1.2807271327305576,1.2807271327305576,0.6,0.0,0.0
2.7,1.2807265867924011,1.2807265867924011,0.6,0.0,0.0
2.71,1.2807260613141311,1.2807260613141311,0.6,0.0,0.0
2.72,1.2807255557531656,1.2807255557531656,0.6,0.0,0.0
2.73,1.280725069580291,1.280725069580291,0.6,0.0,0.0
2.74,1.2807246022804044,1.2807246022804044,0.6,0.0,0.0
2.75,1.2807241533520817,1.2807241533520817,0.6,0.0,0.0
2.7600000000000002,1.280723722307093,1.280723722307093,0.6,0.0,0.0
2.77,1.280723308669681,1.280723308669681,0.6,0.0,0.0
2.7800000000000002,1.2807229119765373,1.2807229119765373,0.6,0.0,0.0
2.79,1.2807225317763524,1.2807225317763524,0.6,0.0,0.0
2.8000000000000003,1.2807221676295177,1.2807221676295177,0.6,0.0,0.0
2.81,1.2807218191078016,1.2807218191078016,0.6,0.0,0.0
2.82,1.2807214857937501,1.2807214857937501,0.6,0.0,0.0
2.83,1.2807211672805776,1.2807211672805776,0.6,0.0,0.0
2.84,1.280720863171867,1.280720863171867,0.6,0.0,0.0
2.85,1.280720573081305,1.280720573081305,0.6,0.0,0.0
2.86,1.28072029663239,1.28072029663239,0.6,0.0,0.0
2.87,1.2807200334580275,1.2807200334580275,0.6,0.0,0.0
2.88,1.280719783200267,1.280719783200267,0.6,0.0,0.0
2.89,1.2807195455101883,1.2807195455101883,0.6,0.0,0.0
2.9,1.280719320047477,1.280719320047477,0.6,0.0,0.0
2.91,1.2807191064802776,1.2807191064802776,0.6,0.0,0.0
2.92,1.2807189044849316,1.2807189044849316,0.6,0.0,0.0
2.93,1.2807187137457139,1.2807187137457139,0.6,0.0,0.0
2.94,1.280718533954659,1.280718533954659,0.6,0.0,0.0
2.95,1.2807183648113647,1.2807183648113647,0.6,0.0,0.0
2.96,1.280718206022636,1.280718206022636,0.6,0.0,0.0
2.97,1.2807180573024293,1.2807180573024293,0.6,0.0,0.0
2.98,1.2807179183716249,1.2807179183716249,0.6,0.0,0.0
2.99,1.280717788957771,1.280717788957771,0.6,0.0,0.0
3.0,1.280717668795014,1.280717668795014,0.6,0.0,0.0
3.0100000000000002,1.2807175576238246,1.2807175576238246,0.6,0.0,0.0
3.02,1.2807174551906617,1.2807174551906617,0.6,0.0,0.0
3.0300000000000002,1.2807173612485372,1.2807173612485372,0.6,0.0,0.0
3.04,1.280717275555546,1.280717275555546,0.6,0.0,0.0
3.0500000000000003,1.280717197876258,1.280717197876258,0.6,0.0,0.0
3.06,1.280717127980087,1.280717127980087,0.6,0.0,0.0
3.0700000000000003,1.2807170656425517,1.2807170656425517,0.6,0.0,0.0
3.08,1.280717010643907,1.280717010643907,0.6,0.0,0.0
3.09,1.280716962769762,1.280716962769762,0.6,0.0,0.0
3.1,1.280716921810484,1.280716921810484,0.6,0.0,0.0
3.11,1.2807168875615076,1.2807168875615076,0.6,0.0,0.0
3.12,1.2807168598229646,1.2807168598229646,0.6,0.0,0.0
3.13,1.2807168383995897,1.2807168383995897,0.6,0.0,0.0
3.14,1.2807168231007184,1.2807168231007184,0.6,0.0,0.0
3.15,1.2807168137398173,1.2807168137398173,0.6,0.0,0.0
3.16,1.2807168101351638,1.2807168101351638,0.6,0.0,0.0
3.17,1.2807168121087402,1.2807168121087402,0.6,0.0,0.0
3.18,1.2807168194868062,1.2807168194868062,0.6,0.0,0.0
3.19,1.2807168320996603,1.2807168320996603,0.6,0.0,0.0
3.2,1.2807168497813213,1.2807168497813213,0.6,0.0,0.0
3.21,1.280716872369525,1.280716872369525,0.6,0.0,0.0
3.22,1.2807168997062401,1.2807168997062401,0.6,0.0,0.0
3.23,1.2807169316364584,1.2807169316364584,0.6,0.0,0.0
3.24,1.280716968009229,1.280716968009229,0.6,0.0,0.0
3.25,1.2807170086781652,1.2807170086781652,0.6,0.0,0.0
3.2600000000000002,1.2807170534974233,1.2807170534974233,0.6,0.0,0.0
3.27,1.2807171023242183,1.2807171023242183,0.6,0.0,0.0
3.2800000000000002,1.2807171550223242,1.2807171550223242,0.6,0.0,0.0
3.29,1.2807172114571497,1.2807172114571497,0.6,0.0,0.0
3.3000000000000003,1.2807172714971344,1.2807172714971344,0.6,0.0,0.0
3.31,1.280717335013689,1.280717335013689,0.6,0.0,0.0
3.3200000000000003,1.2807174018811456,1.2807174018811456,0.6,0.0,0.0
3.33,1.2807174719769558,1.2807174719769558,0.6,0.0,0.0
3.34,1.2807175451811759,1.2807175451811759,0.6,0.0,0.0
3.35,1.2807176213767344,1.2807176213767344,0.6,0.0,0.0
3.36,1.2807177004492518,1.2807177004492518,0.6,0.0,0.0
3.37,1.280717782287117,1.280717782287117,0.6,0.0,0.0
3.38,1.2807178667812882,1.2807178667812882,0.6,0.0,0.0
3.39,1.2807179538251616,1.2807179538251616,0.6,0.0,0.0
3.4,1.2807180433147198,1.2807180433147198,0.6,0.0,0.0
3.41,1.2807181351482955,1.2807181351482955,0.6,0.0,0.0
3.42,1.2807182292268662,1.2807182292268662,0.6,0.0,0.0
3.43,1.280718325453502,1.280718325453502,0.6,0.0,0.0
3.44,1.2807184237336915,1.2807184237336915,0.6,0.0,0.0
3.45,1.2807185239762275,1.2807185239762275,0.6,0.0,0.0
3.46,1.2807186260886425,1.2807186260886425,0.6,0.0,0.0
3.47,1.280718729982593,1.280718729982593,0.6,0.0,0.0
3.48,1.280718835574054,1.280718835574054,0.6,0.0,0.0
3.49,1.2807189427793249,1.2807189427793249,0.6,0.0,0.0
3.5,1.2807190515168903,1.2807190515168903,0.6,0.0,0.0
3.5100000000000002,1.2807191617070874,1.2807191617070874,0.6,0.0,0.0
3.52,1.280719273272312,1.280719273272312,0.6,0.0,0.0
3.5300000000000002,1.2807193861368478,1.2807193861368478,0.6,0.0,0.0
3.54,1.2807195002270297,1.2807195002270297,0.6,0.0,0.0
3.5500000000000003,1.28071961547051,1.28071961547051,0.6,0.0,0.0
3.56,1.2807197317975265,1.2807197317975265,0.6,0.0,0.0
3.5700000000000003,1.2807198491393281,1.2807198491393281,0.6,0.0,0.0
3.58,1.2807199674295644,1.2807199674295644,0.6,0.0,0.0
3.59,1.2807200866032986,1.2807200866032986,0.6,0.0,0.0
3.6,1.2807202065977283,1.2807202065977283,0.6,0.0,0.0
3.61,1.2807203273505845,1.2807203273505845,0.6,0.0,0.0
3.62,1.280720448802111,1.280720448802111,0.6,0.0,0.0
3.63,1.2807205708941538,1.2807205708941538,0.6,0.0,0.0
3.64,1.280720693569755,1.280720693569755,0.6,0.0,0.0
3.65,1.2807208167736321,1.2807208167736321,0.6,0.0,0.0
3.66,1.280720940452029,1.280720940452029,0.6,0.0,0.0
3.67,1.2807210645527425,1.2807210645527425,0.6,0.0,0.0
3.68,1.2807211890248915,1.2807211890248915,0.6,0.0,0.0
3.69,1.280721313819037,1.280721313819037,0.6,0.0,0.0
3.7,1.2807214388871853,1.2807214388871853,0.6,0.0,0.0
3.71,1.280721564182427,1.280721564182427,0.6,0.0,0.0
3.72,1.280721689659687,1.280721689659687,0.6,0.0,0.0
3.73,1.2807218152748794,1.2807218152748794,0.6,0.0,0.0
3.74,1.280721940985275,1.280721940985275,0.6,0.0,0.0
3.75,1.2807220667493875,1.2807220667493875,0.6,0.0,0.0
3.7600000000000002,1.2807221925269812,1.2807221925269812,0.6,0.0,0.0
3.77,1.2807223182789642,1.2807223182789642,0.6,0.0,0.0
3.7800000000000002,1.2807224439675629,1.2807224439675629,0.6,0.0,0.0
3.79,1.2807225695560864,1.2807225695560864,0.6,0.0,0.0
3.8000000000000003,1.2807226950088137,1.2807226950088137,0.6,0.0,0.0
3.81,1.2807228202914749,1.2807228202914749,0.6,0.0,0.0
3.8200000000000003,1.2807229453707087,1.2807229453707087,0.6,0.0,0.0
3.83,1.2807230702140164,1.2807230702140164,0.6,0.0,0.0
3.84,1.2807231947901812,1.2807231947901812,0.6,0.0,0.0
3.85,1.2807233190689955,1.2807233190689955,0.6,0.0,0.0
3.86,1.280723443021398,1.280723443021398,0.6,0.0,0.0
3.87,1.2807235666191725,1.2807235666191725,0.6,0.0,0.0
3.88,1.280723689834836,1.280723689834836,0.6,0.0,0.0
3.89,1.2807238126424538,1.2807238126424538,0.6,0.0,0.0
3.9,1.2807239350164277,1.2807239350164277,0.6,0.0,0.0
3.91,1.2807240569322829,1.2807240569322829,0.6,0.0,0.0
3.92,1.2807241783665322,1.2807241783665322,0.6,0.0,0.0
3.93,1.2807242992965027,1.2807242992965027,0.6,0.0,0.0
3.94,1.2807244197002945,1.2807244197002945,0.6,0.0,0.0
3.95,1.2807245395569313,1.2807245395569313,0.6,0.0,0.0
3.96,1.2807246588461263,1.2807246588461263,0.6,0.0,0.0
3.97,1.280724777548517,1.280724777548517,0.6,0.0,0.0
3.98,1.2807248956451647,1.2807248956451647,0.6,0.0,0.0
3.99,1.2807250131185555,1.2807250131185555,0.6,0.0,0.0
4.0,1.2807251299514177,1.2807251299514177,0.6,0.0,0.0
4.01,1.2807252461274419,1.2807252461274419,0.6,0.0,0.0
4.0200000000000005,1.2807253616308518,1.2807253616308518,0.6,0.0,0.0
4.03,1.2807254764466338,1.2807254764466338,0.6,0.0,0.0
4.04,1.280725590560468,1.280725590560468,0.6,0.0,0.0
4.05,1.2807257039586744,1.2807257039586744,0.6,0.0,0.0
4.0600000000000005,1.280725816628211,1.280725816628211,0.6,0.0,0.0
4.07,1.2807259285566728,1.2807259285566728,0.6,0.0,0.0
4.08,1.2807260397207463,1.2807260397207463,0.6,0.0,0.0
4.09,1.2807261501195852,1.2807261501195852,0.6,0.0,0.0
4.1,1.2807262597543485,1.2807262597543485,0.6,0.0,0.0
4.11,1.2807263685919539,1.2807263685919539,0.6,0.0,0.0
4.12,1.2807264766467874,1.2807264766467874,0.6,0.0,0.0
4.13,1.2807265838993545,1.2807265838993545,0.6,0.0,0.0
4.14,1.2807266903407046,1.2807266903407046,0.6,0.0,0.0
4.15,1.2807267959630073,1.2807267959630073,0.6,0.0,0.0
4.16,1.2807269007589492,1.2807269007589492,0.6,0.0,0.0
4.17,1.2807270047220443,1.2807270047220443,0.6,0.0,0.0
4.18,1.2807271078456506,1.2807271078456506,0.6,0.0,0.0
4.19,1.2807272101235554,1.2807272101235554,0.6,0.0,0.0
4.2,1.2807273115502098,1.2807273115502098,0.6,0.0,0.0
4.21,1.2807274121210126,1.2807274121210126,0.6,0.0,0.0
4.22,1.2807275118312713,1.2807275118312713,0.6,0.0,0.0
4.23,1.2807276106765384,1.2807276106765384,0.6,0.0,0.0
4.24,1.2807277086530966,1.2807277086530966,0.6,0.0,0.0
4.25,1.2807278057575422,1.2807278057575422,0.6,0.0,0.0
4.26,1.2807279019868758,1.2807279019868758,0.6,0.0,0.0
4.2700000000000005,1.2807279973381784,1.2807279973381784,0.6,0.0,0.0
4.28,1.2807280918101724,1.2807280918101724,0.6,0.0,0.0
4.29,1.280728185401894,1.280728185401894,0.6,0.0,0.0
4.3,1.2807282781115104,1.2807282781115104,0.6,0.0,0.0
4.3100000000000005,1.2807283699369711,1.2807283699369711,0.6,0.0,0.0
4.32,1.2807284608764868,1.2807284608764868,0.6,0.0,0.0
4.33,1.280728550929739,1.280728550929739,0.6,0.0,0.0
4.34,1.280728640074531,1.280728640074531,0.6,0.0,0.0
4.3500000000000005,1.2807287283341662,1.2807287283341662,0.6,0.0,0.0
4.36,1.2807288157104981,1.2807288157104981,0.6,0.0,0.0
4.37,1.2807289022049373,1.2807289022049373,0.6,0.0,0.0
4.38,1.2807289878287105,1.2807289878287105,0.6,0.0,0.0
4.39,1.2807290725717637,1.2807290725717637,0.6,0.0,0.0
4.4,1.2807291564335976,1.2807291564335976,0.6,0.0,0.0
4.41,1.2807292394128231,1.2807292394128231,0.6,0.0,0.0
4.42,1.2807293215123612,1.2807293215123612,0.6,0.0,0.0
4.43,1.2807294027362572,1.2807294027362572,0.6,0.0,0.0
4.44,1.2807294830858933,1.2807294830858933,0.6,0.0,0.0
4.45,1.2807295625632042,1.2807295625632042,0.6,0.0,0.0
4.46,1.2807296411720346,1.2807296411720346,0.6,0.0,0.0
4.47,1.280729718914449,1.280729718914449,0.6,0.0,0.0
4.48,1.2807297957943364,1.2807297957943364,0.6,0.0,0.0
4.49,1.2807298718148319,1.2807298718148319,0.6,0.0,0.0
4.5,1.2807299469796676,1.2807299469796676,0.6,0.0,0.0
4.51,1.280730021292409,1.280730021292409,0.6,0.0,0.0
4.5200000000000005,1.2807300947572418,1.2807300947572418,0.6,0.0,0.0
4.53,1.2807301673772804,1.2807301673772804,0.6,0.0,0.0
4.54,1.280730239156617,1.280730239156617,0.6,0.0,0.0
